login_hour,login_day,is_new_device,is_new_location,is_new_browser,failed_attempts_before,login_frequency,session_duration,typing_speed,mouse_entropy,pages_visited,actions_per_minute,time_since_last_login,is_vpn,country_change,device_type_encoded,hour_sin,hour_cos,is_hijacked
15,3,1,1,1,3,0.26,1.65,92.14,0.1557,2,11.28,208.79,0,1,1,-0.7071067811865471,-0.7071067811865479,1
7,2,0,1,1,0,2.61,111.41,32.64,0.3063,20,1.39,22.24,0,0,0,0.9659258262890683,-0.25881904510252063,0
4,4,0,1,1,3,0.16,6.19,109.34,0.2486,1,30.59,489.52,1,1,0,0.8660254037844386,0.5000000000000001,1
17,0,0,0,1,0,2.19,47.66,78.47,0.3626,23,5.9,29.76,0,0,0,-0.9659258262890683,-0.25881904510252063,0
7,1,0,0,0,2,1.58,86.59,39.42,0.3732,24,1.66,46.99,0,0,0,0.9659258262890683,-0.25881904510252063,0
20,0,0,0,0,0,4.69,47.93,65.2,0.555,21,5.19,7.51,1,0,2,-0.8660254037844386,0.5000000000000001,0
13,0,0,0,0,0,1.83,100.99,42.5,0.3817,26,9.92,24.2,1,0,0,-0.2588190451025208,-0.9659258262890683,0
0,3,0,1,0,2,0.51,8.26,104.29,0.2582,2,34.57,160.23,1,1,0,0.0,1.0,1
4,0,1,0,1,2,0.55,3.3,124.76,0.0108,5,25.42,614.89,0,1,1,0.8660254037844386,0.5000000000000001,1
9,1,0,0,0,0,1.46,86.92,58.31,0.5961,15,1.47,9.19,1,0,0,0.7071067811865476,-0.7071067811865475,0
17,6,0,0,0,0,2.38,13.96,46.75,0.3557,25,6.35,47.01,1,0,1,-0.9659258262890683,-0.25881904510252063,0
3,0,0,1,0,4,0.76,14.09,112.48,0.1234,3,18.94,448.85,1,1,1,0.7071067811865476,0.7071067811865476,1
20,2,0,0,0,1,2.67,75.92,64.81,0.607,15,4.57,38.62,0,0,2,-0.8660254037844386,0.5000000000000001,0
20,6,0,0,0,0,4.72,100.11,73.65,0.3915,19,9.01,28.31,0,0,0,-0.8660254037844386,0.5000000000000001,0
6,0,1,0,1,2,0.34,2.92,27.06,0.0772,1,43.09,512.85,1,1,1,1.0,6.123233995736766e-17,1
12,1,0,0,0,0,4.05,94.92,59.4,0.4173,14,9.92,33.16,0,0,1,1.2246467991473532e-16,-1.0,0
7,6,0,0,0,0,1.87,103.71,32.64,0.5841,22,6.89,35.99,1,0,0,0.9659258262890683,-0.25881904510252063,0
23,3,0,0,1,0,0.65,15.03,61.97,0.3628,13,1.57,27.51,0,0,1,-0.25881904510252157,0.9659258262890681,0
17,6,0,0,0,0,3.52,61.35,51.35,0.471,5,5.83,24.5,0,0,2,-0.9659258262890683,-0.25881904510252063,0
21,2,0,0,0,0,3.56,6.38,64.5,0.3128,24,4.78,0.87,1,0,1,-0.7071067811865477,0.7071067811865474,0
2,3,1,1,1,1,0.62,8.35,136.77,0.2998,3,37.11,401.02,0,1,0,0.49999999999999994,0.8660254037844387,1
23,0,0,0,0,0,3.93,113.68,71.3,0.3577,27,3.1,9.61,0,0,1,-0.25881904510252157,0.9659258262890681,0
9,0,0,0,0,0,3.14,108.37,54.28,0.4034,26,4.8,26.64,0,0,0,0.7071067811865476,-0.7071067811865475,0
8,4,0,0,0,0,3.37,65.71,48.05,0.5203,25,2.52,42.41,0,0,1,0.8660254037844387,-0.4999999999999998,0
13,1,0,0,0,0,1.01,59.96,44.08,0.5528,28,6.77,3.38,0,0,0,-0.2588190451025208,-0.9659258262890683,0
20,5,0,0,1,0,2.18,83.75,43.91,0.3075,8,5.59,15.25,0,0,0,-0.8660254037844386,0.5000000000000001,0
21,2,0,0,0,0,2.21,78.03,33.79,0.5969,22,3.0,2.94,0,0,1,-0.7071067811865477,0.7071067811865474,0
11,5,0,0,0,0,2.8,68.18,57.04,0.5087,9,9.96,34.08,0,0,0,0.258819045102521,-0.9659258262890682,0
6,5,0,0,0,1,2.85,91.59,65.02,0.3384,15,9.27,14.33,1,0,1,1.0,6.123233995736766e-17,0
15,1,0,1,0,0,2.75,22.89,79.22,0.6366,19,7.64,17.43,0,0,1,-0.7071067811865471,-0.7071067811865479,0
8,5,1,1,1,4,0.57,6.81,145.06,0.2621,2,42.54,548.14,0,0,1,0.8660254037844387,-0.4999999999999998,1
15,4,0,0,0,0,4.79,9.54,55.1,0.535,21,7.38,43.47,0,0,1,-0.7071067811865471,-0.7071067811865479,0
10,1,0,0,0,1,4.99,36.54,70.33,0.4996,27,7.82,11.55,1,0,1,0.49999999999999994,-0.8660254037844387,0
13,0,0,0,0,0,1.11,19.93,69.4,0.6025,4,9.45,26.14,0,0,1,-0.2588190451025208,-0.9659258262890683,0
9,5,0,0,0,0,3.69,66.93,50.2,0.4508,29,5.3,24.03,0,0,2,0.7071067811865476,-0.7071067811865475,0
10,0,0,0,0,0,2.95,103.72,33.42,0.4862,28,4.43,10.11,0,0,0,0.49999999999999994,-0.8660254037844387,0
18,1,0,1,0,0,0.89,16.84,74.17,0.3561,9,6.72,16.61,0,0,0,-1.0,-1.8369701987210297e-16,0
13,0,0,0,0,0,1.32,32.13,48.33,0.3512,6,6.49,11.23,1,0,1,-0.2588190451025208,-0.9659258262890683,0
10,6,0,0,0,0,0.89,23.97,34.52,0.3263,10,7.79,26.28,1,0,1,0.49999999999999994,-0.8660254037844387,0
21,2,0,0,0,1,4.82,45.41,77.55,0.6884,10,4.0,39.37,0,0,0,-0.7071067811865477,0.7071067811865474,0
5,5,1,1,1,3,0.54,3.98,91.09,0.2707,4,26.16,102.82,0,0,1,0.9659258262890683,0.25881904510252074,1
7,5,0,1,1,0,3.02,15.51,78.6,0.6109,20,6.92,23.43,0,0,0,0.9659258262890683,-0.25881904510252063,0
9,0,0,0,0,0,3.38,6.24,77.56,0.4455,7,4.93,46.17,0,0,0,0.7071067811865476,-0.7071067811865475,0
18,2,0,0,0,2,1.28,32.65,57.75,0.3123,24,9.9,11.5,0,0,0,-1.0,-1.8369701987210297e-16,0
18,5,0,0,0,0,2.11,12.68,35.48,0.411,10,1.18,3.77,0,0,0,-1.0,-1.8369701987210297e-16,0
3,4,1,1,1,5,0.57,1.28,149.11,0.282,1,14.61,239.68,1,0,0,0.7071067811865476,0.7071067811865476,1
15,3,0,0,0,1,2.33,17.62,34.48,0.6353,6,3.81,16.02,0,0,0,-0.7071067811865471,-0.7071067811865479,0
9,3,0,0,0,0,3.13,65.44,47.94,0.4216,13,9.58,32.55,0,0,1,0.7071067811865476,-0.7071067811865475,0
6,0,0,0,0,1,2.06,92.73,77.01,0.5088,6,4.58,22.15,0,0,1,1.0,6.123233995736766e-17,0
17,2,0,0,1,1,0.69,94.33,33.39,0.4774,22,8.59,31.33,0,0,0,-0.9659258262890683,-0.25881904510252063,0
13,5,0,0,0,0,0.62,36.65,70.45,0.5985,17,3.85,29.17,0,0,0,-0.2588190451025208,-0.9659258262890683,0
16,2,0,0,1,0,2.49,10.62,66.76,0.6657,27,3.04,0.56,0,0,0,-0.8660254037844385,-0.5000000000000004,0
1,2,0,1,1,5,0.89,14.58,63.84,0.227,1,17.5,559.52,1,0,1,0.25881904510252074,0.9659258262890683,1
6,1,1,1,1,1,0.86,1.66,26.58,0.2199,3,33.75,533.95,0,1,0,1.0,6.123233995736766e-17,1
12,0,0,0,0,0,1.05,63.86,55.77,0.3949,14,2.77,44.15,1,0,0,1.2246467991473532e-16,-1.0,0
15,4,0,0,0,0,1.65,77.31,46.65,0.4207,21,2.31,16.88,0,0,1,-0.7071067811865471,-0.7071067811865479,0
14,1,0,0,0,0,3.84,40.37,68.12,0.4363,21,5.97,22.87,0,0,0,-0.4999999999999997,-0.8660254037844388,0
13,6,0,0,1,2,1.75,63.52,45.81,0.4783,27,8.74,2.35,0,0,0,-0.2588190451025208,-0.9659258262890683,0
16,4,0,0,0,1,4.09,118.88,31.16,0.5179,8,8.0,4.03,0,0,1,-0.8660254037844385,-0.5000000000000004,0
16,6,1,0,0,0,2.35,30.32,65.74,0.4669,9,5.12,5.97,0,0,1,-0.8660254037844385,-0.5000000000000004,0
18,2,0,0,0,0,1.65,30.66,66.33,0.3307,28,5.27,27.86,0,0,0,-1.0,-1.8369701987210297e-16,0
6,5,0,0,0,0,3.46,102.71,54.61,0.3977,3,9.64,22.96,0,0,0,1.0,6.123233995736766e-17,0
9,5,0,0,0,0,4.18,15.24,64.22,0.6832,19,5.26,47.31,0,0,1,0.7071067811865476,-0.7071067811865475,0
3,0,1,1,0,5,0.58,10.11,11.85,0.0534,3,19.05,329.51,0,1,1,0.7071067811865476,0.7071067811865476,1
8,2,0,0,0,0,1.35,75.45,35.63,0.3959,12,1.54,31.09,0,0,0,0.8660254037844387,-0.4999999999999998,0
0,3,0,0,0,0,1.43,99.62,42.69,0.5101,4,3.42,24.35,0,0,0,0.0,1.0,0
23,2,0,0,0,2,2.54,117.15,67.49,0.615,7,4.38,36.1,0,0,0,-0.25881904510252157,0.9659258262890681,0
12,5,1,0,1,0,4.7,22.3,60.43,0.5009,24,7.48,12.31,0,0,1,1.2246467991473532e-16,-1.0,0
12,3,1,0,0,0,0.69,29.69,65.97,0.5867,2,4.54,46.57,0,0,1,1.2246467991473532e-16,-1.0,0
14,1,0,0,0,0,0.86,32.11,69.9,0.4968,3,8.31,30.06,0,0,0,-0.4999999999999997,-0.8660254037844388,0
9,4,1,0,0,0,1.84,13.74,79.12,0.5005,30,9.65,9.21,0,0,0,0.7071067811865476,-0.7071067811865475,0
8,0,0,0,0,0,4.72,63.09,44.35,0.3287,14,8.28,6.66,0,0,0,0.8660254037844387,-0.4999999999999998,0
6,0,0,0,0,0,1.74,84.42,72.58,0.5557,3,7.85,17.89,0,0,0,1.0,6.123233995736766e-17,0
15,5,1,0,0,0,4.85,113.67,78.88,0.4221,17,3.06,39.01,0,0,0,-0.7071067811865471,-0.7071067811865479,0
0,3,0,0,0,0,2.05,80.0,66.68,0.4698,21,2.42,42.21,0,0,0,0.0,1.0,0
16,5,0,0,0,0,2.79,29.4,39.71,0.581,17,3.26,27.88,0,0,0,-0.8660254037844385,-0.5000000000000004,0
15,5,0,0,1,1,0.88,79.26,72.32,0.4642,8,4.14,7.03,0,0,2,-0.7071067811865471,-0.7071067811865479,0
15,5,1,1,0,0,4.72,57.59,33.66,0.3467,24,9.37,19.01,0,0,0,-0.7071067811865471,-0.7071067811865479,0
20,2,0,0,0,0,1.86,28.28,64.1,0.4671,20,6.33,38.89,0,0,0,-0.8660254037844386,0.5000000000000001,0
18,3,0,0,0,0,1.84,108.83,31.09,0.6684,26,6.69,38.19,0,0,2,-1.0,-1.8369701987210297e-16,0
3,0,0,1,0,0,1.9,41.91,52.34,0.6909,25,3.56,41.47,1,0,0,0.7071067811865476,0.7071067811865476,0
8,1,0,1,0,0,0.61,94.95,37.06,0.5114,23,3.96,41.66,0,0,0,0.8660254037844387,-0.4999999999999998,0
8,5,0,0,0,0,2.79,98.53,34.37,0.4226,14,2.79,23.61,0,0,2,0.8660254037844387,-0.4999999999999998,0
11,6,0,0,0,0,2.67,87.2,54.9,0.4256,12,8.77,33.22,0,0,1,0.258819045102521,-0.9659258262890682,0
5,1,0,0,0,1,1.02,104.87,45.13,0.3137,24,9.06,9.42,0,0,0,0.9659258262890683,0.25881904510252074,0
18,3,0,0,1,0,3.05,22.79,58.29,0.4218,16,9.16,17.98,0,0,1,-1.0,-1.8369701987210297e-16,0
16,5,0,0,0,0,0.96,32.65,67.03,0.4247,30,1.32,29.83,0,0,0,-0.8660254037844385,-0.5000000000000004,0
19,2,0,0,0,0,1.55,12.55,55.69,0.3619,20,2.44,36.9,0,0,1,-0.9659258262890684,0.2588190451025203,0
16,3,0,0,0,2,2.67,61.98,47.34,0.5529,11,2.16,4.41,0,0,2,-0.8660254037844385,-0.5000000000000004,0
11,4,0,0,0,0,3.88,34.99,37.26,0.632,15,1.99,35.65,0,0,0,0.258819045102521,-0.9659258262890682,0
20,6,0,0,0,0,4.44,30.74,47.92,0.4463,20,8.81,4.32,0,0,0,-0.8660254037844386,0.5000000000000001,0
17,0,0,0,0,0,3.22,107.6,61.78,0.6984,30,3.72,8.56,0,0,1,-0.9659258262890683,-0.25881904510252063,0
18,1,0,0,0,0,1.55,97.11,71.11,0.6228,27,8.01,2.84,0,0,1,-1.0,-1.8369701987210297e-16,0
16,6,0,0,0,0,4.95,57.75,43.88,0.6114,12,6.28,29.19,0,0,0,-0.8660254037844385,-0.5000000000000004,0
19,0,0,0,0,0,3.79,67.73,38.5,0.3155,9,1.63,16.99,0,0,0,-0.9659258262890684,0.2588190451025203,0
19,1,0,0,0,0,2.2,95.77,30.83,0.5179,5,2.49,4.82,1,0,1,-0.9659258262890684,0.2588190451025203,0
16,6,0,0,0,0,2.29,11.17,59.98,0.503,17,7.29,46.75,0,0,0,-0.8660254037844385,-0.5000000000000004,0
17,0,0,0,0,0,2.22,70.35,62.08,0.403,14,2.71,7.51,0,0,0,-0.9659258262890683,-0.25881904510252063,0
22,6,0,0,0,1,4.73,71.42,33.26,0.6489,15,9.67,18.84,0,0,1,-0.5000000000000004,0.8660254037844384,0
17,1,0,0,0,0,3.29,43.04,52.37,0.6374,10,5.76,13.87,0,0,1,-0.9659258262890683,-0.25881904510252063,0
13,1,0,1,1,0,0.58,114.14,34.07,0.661,5,2.57,43.12,0,0,0,-0.2588190451025208,-0.9659258262890683,0
17,3,0,0,0,1,2.81,74.76,40.99,0.3047,14,2.93,3.93,0,0,0,-0.9659258262890683,-0.25881904510252063,0
8,5,0,0,0,0,1.17,10.77,38.92,0.4205,11,8.52,45.21,0,0,2,0.8660254037844387,-0.4999999999999998,0
17,5,0,0,0,0,0.63,59.27,52.97,0.3199,25,8.77,35.36,0,0,0,-0.9659258262890683,-0.25881904510252063,0
17,3,0,0,0,0,1.04,95.66,54.71,0.4599,21,1.78,40.3,0,0,0,-0.9659258262890683,-0.25881904510252063,0
6,3,0,0,1,1,2.31,88.88,57.13,0.44,24,7.85,35.28,0,0,0,1.0,6.123233995736766e-17,0
16,3,0,0,0,0,0.57,72.14,46.82,0.3186,7,8.99,10.74,0,0,0,-0.8660254037844385,-0.5000000000000004,0
17,4,0,0,1,0,1.63,105.2,36.06,0.4791,26,8.11,5.33,0,0,1,-0.9659258262890683,-0.25881904510252063,0
22,2,1,1,1,3,0.11,3.74,126.29,0.1595,1,19.36,466.53,1,0,0,-0.5000000000000004,0.8660254037844384,1
7,1,0,0,0,0,3.22,36.54,79.91,0.4075,15,4.16,24.64,0,0,0,0.9659258262890683,-0.25881904510252063,0
16,5,0,0,0,0,1.5,52.25,42.26,0.365,21,6.44,37.68,1,0,1,-0.8660254037844385,-0.5000000000000004,0
21,0,0,0,0,0,3.61,111.01,45.66,0.6726,5,5.84,35.6,0,0,0,-0.7071067811865477,0.7071067811865474,0
10,5,0,0,0,0,3.14,18.15,60.33,0.6025,30,4.13,35.56,0,0,0,0.49999999999999994,-0.8660254037844387,0
8,2,0,0,0,0,2.03,83.51,43.07,0.3129,22,4.74,26.97,0,0,2,0.8660254037844387,-0.4999999999999998,0
15,5,0,0,0,0,0.83,31.13,33.68,0.4787,5,7.03,10.75,0,0,0,-0.7071067811865471,-0.7071067811865479,0
18,1,0,0,0,0,0.61,111.44,52.93,0.6438,5,2.24,11.86,0,0,2,-1.0,-1.8369701987210297e-16,0
6,4,0,0,0,0,4.16,96.81,41.68,0.4282,11,1.68,4.59,0,0,0,1.0,6.123233995736766e-17,0
8,6,0,0,0,0,3.87,44.01,63.05,0.3666,12,1.71,19.95,0,0,0,0.8660254037844387,-0.4999999999999998,0
17,0,0,0,0,2,1.45,118.67,77.29,0.4388,11,4.56,42.13,0,0,0,-0.9659258262890683,-0.25881904510252063,0
13,0,0,0,0,1,2.64,68.71,36.82,0.3566,18,4.59,7.62,0,0,1,-0.2588190451025208,-0.9659258262890683,0
6,1,0,0,1,0,4.12,58.58,71.03,0.5336,21,5.75,46.47,0,0,1,1.0,6.123233995736766e-17,0
6,0,1,1,1,1,0.39,5.81,139.93,0.0984,4,33.57,631.32,1,1,1,1.0,6.123233995736766e-17,1
9,4,0,0,0,0,4.43,59.64,40.66,0.5193,3,4.7,10.65,0,0,1,0.7071067811865476,-0.7071067811865475,0
22,4,0,1,0,0,1.5,45.66,62.63,0.6401,21,8.07,36.23,0,0,1,-0.5000000000000004,0.8660254037844384,0
16,4,0,0,0,0,2.14,14.34,34.19,0.6117,17,1.15,26.91,0,0,1,-0.8660254037844385,-0.5000000000000004,0
20,0,0,0,0,0,3.02,45.41,50.69,0.4575,28,2.75,17.94,1,0,1,-0.8660254037844386,0.5000000000000001,0
9,1,0,0,0,0,2.45,108.79,78.27,0.5856,9,9.09,32.71,0,0,1,0.7071067811865476,-0.7071067811865475,0
17,5,0,1,0,0,3.28,97.71,44.73,0.5159,3,1.54,16.59,1,0,1,-0.9659258262890683,-0.25881904510252063,0
17,4,0,0,0,0,4.82,101.66,40.05,0.6974,5,7.23,36.16,0,0,1,-0.9659258262890683,-0.25881904510252063,0
17,4,0,0,0,0,2.12,85.89,79.66,0.6021,23,3.92,1.61,0,0,0,-0.9659258262890683,-0.25881904510252063,0
5,3,0,0,0,0,1.46,54.25,37.6,0.5565,16,9.35,43.63,0,0,1,0.9659258262890683,0.25881904510252074,0
19,5,0,0,0,0,0.52,105.28,45.4,0.4455,8,1.71,5.48,0,0,0,-0.9659258262890684,0.2588190451025203,0
3,3,0,1,1,3,0.03,13.44,94.32,0.1179,2,46.21,301.97,1,1,0,0.7071067811865476,0.7071067811865476,1
5,5,0,0,0,0,2.55,69.21,58.89,0.5855,17,1.34,18.62,0,0,1,0.9659258262890683,0.25881904510252074,0
11,4,0,0,1,0,1.27,50.76,58.23,0.3932,24,4.14,29.53,0,0,0,0.258819045102521,-0.9659258262890682,0
10,0,0,0,0,0,3.23,114.34,45.15,0.5849,11,4.86,12.02,0,0,0,0.49999999999999994,-0.8660254037844387,0
8,5,0,0,0,0,4.3,104.28,63.33,0.643,11,5.96,44.28,0,0,2,0.8660254037844387,-0.4999999999999998,0
5,5,0,0,0,0,2.34,98.2,74.77,0.3945,10,9.68,8.65,0,0,0,0.9659258262890683,0.25881904510252074,0
20,0,0,0,0,0,4.28,6.94,48.93,0.5116,11,9.93,19.06,0,0,1,-0.8660254037844386,0.5000000000000001,0
19,4,0,0,0,0,2.75,32.62,64.71,0.6502,7,2.91,40.48,0,0,2,-0.9659258262890684,0.2588190451025203,0
20,5,0,0,0,0,2.74,112.32,43.22,0.5817,23,8.68,2.01,0,0,2,-0.8660254037844386,0.5000000000000001,0
14,2,0,0,1,0,2.67,86.2,65.86,0.5905,7,3.12,35.81,0,0,1,-0.4999999999999997,-0.8660254037844388,0
10,1,0,0,0,0,3.25,107.4,75.26,0.5979,5,8.93,15.58,0,0,0,0.49999999999999994,-0.8660254037844387,0
9,3,0,0,0,0,1.18,89.83,34.65,0.3579,6,7.01,6.79,1,0,0,0.7071067811865476,-0.7071067811865475,0
19,2,0,0,0,0,1.51,81.94,43.26,0.3991,10,5.56,47.62,0,0,1,-0.9659258262890684,0.2588190451025203,0
11,6,1,1,1,3,0.62,5.92,13.22,0.2031,2,14.42,637.93,0,0,2,0.258819045102521,-0.9659258262890682,1
8,5,1,0,1,2,0.53,5.78,45.72,0.2958,2,21.37,175.46,0,1,2,0.8660254037844387,-0.4999999999999998,1
2,1,0,0,0,1,1.15,42.91,53.7,0.5557,4,4.71,30.4,0,0,0,0.49999999999999994,0.8660254037844387,0
16,3,0,0,1,0,4.99,91.53,37.1,0.3901,7,9.25,2.33,0,0,1,-0.8660254037844385,-0.5000000000000004,0
21,0,0,0,0,0,2.07,19.2,67.25,0.5994,15,4.48,23.98,1,0,1,-0.7071067811865477,0.7071067811865474,0
14,0,1,1,1,3,0.38,14.06,112.34,0.1898,5,30.83,658.94,0,0,1,-0.4999999999999997,-0.8660254037844388,1
10,2,0,0,0,0,1.22,119.28,56.79,0.3295,28,9.78,13.24,0,0,0,0.49999999999999994,-0.8660254037844387,0
14,0,0,1,0,1,2.74,97.64,63.16,0.494,24,3.56,14.36,1,0,1,-0.4999999999999997,-0.8660254037844388,0
9,0,0,0,0,0,2.41,99.5,39.47,0.4791,5,1.49,4.57,0,0,0,0.7071067811865476,-0.7071067811865475,0
18,5,0,1,1,5,0.42,13.28,110.79,0.0983,4,43.41,651.57,0,0,0,-1.0,-1.8369701987210297e-16,1
14,3,0,0,1,0,4.82,7.01,31.06,0.6788,28,7.81,43.79,0,0,1,-0.4999999999999997,-0.8660254037844388,0
5,2,1,1,0,2,0.57,5.97,54.62,0.175,1,18.55,418.59,0,1,1,0.9659258262890683,0.25881904510252074,1
16,5,0,0,0,1,2.81,115.65,60.49,0.5518,3,9.55,3.88,0,0,0,-0.8660254037844385,-0.5000000000000004,0
18,5,0,0,1,0,4.73,42.85,40.9,0.3942,12,1.07,22.94,0,0,0,-1.0,-1.8369701987210297e-16,0
14,3,0,0,0,2,2.86,61.55,32.91,0.5527,18,3.03,34.43,0,0,0,-0.4999999999999997,-0.8660254037844388,0
15,2,0,0,0,0,1.52,83.81,71.36,0.3664,7,3.78,34.82,1,0,0,-0.7071067811865471,-0.7071067811865479,0
19,3,0,0,0,0,2.27,84.27,44.01,0.6828,4,9.75,37.41,0,0,1,-0.9659258262890684,0.2588190451025203,0
4,3,1,1,1,5,0.44,10.73,21.66,0.0711,5,26.37,208.58,0,0,1,0.8660254037844386,0.5000000000000001,1
15,0,0,0,0,0,4.83,119.96,51.73,0.3742,25,8.07,33.26,0,0,0,-0.7071067811865471,-0.7071067811865479,0
17,0,0,0,0,0,2.3,84.43,79.88,0.3252,3,9.53,34.37,1,0,0,-0.9659258262890683,-0.25881904510252063,0
3,4,1,1,1,3,0.85,5.74,145.21,0.2145,2,34.64,131.25,1,1,0,0.7071067811865476,0.7071067811865476,1
17,2,0,0,0,0,1.25,116.5,31.18,0.6755,9,4.28,34.57,0,0,1,-0.9659258262890683,-0.25881904510252063,0
15,1,1,0,0,0,3.45,64.67,36.16,0.6754,20,7.84,46.59,0,0,1,-0.7071067811865471,-0.7071067811865479,0
8,6,0,0,0,0,3.11,29.87,41.53,0.3153,24,9.73,15.2,0,0,1,0.8660254037844387,-0.4999999999999998,0
17,2,0,0,0,0,2.59,59.36,61.09,0.5296,20,4.7,3.44,0,0,0,-0.9659258262890683,-0.25881904510252063,0
5,4,0,0,1,1,0.31,5.3,145.73,0.0784,5,18.7,309.56,0,0,1,0.9659258262890683,0.25881904510252074,1
22,5,1,1,1,2,0.51,9.8,79.3,0.1019,4,32.88,685.19,0,1,2,-0.5000000000000004,0.8660254037844384,1
20,5,0,1,0,0,2.98,28.06,61.69,0.3182,28,2.57,4.2,0,0,0,-0.8660254037844386,0.5000000000000001,0
17,6,0,1,0,1,2.59,16.49,67.86,0.5729,11,7.52,21.76,0,0,0,-0.9659258262890683,-0.25881904510252063,0
4,3,0,0,1,0,3.24,12.77,73.86,0.3526,15,6.51,35.19,0,0,0,0.8660254037844386,0.5000000000000001,0
16,6,0,0,0,0,1.97,42.28,33.53,0.6437,11,6.53,17.49,1,0,0,-0.8660254037844385,-0.5000000000000004,0
21,5,0,0,0,0,4.02,103.75,46.01,0.5299,23,9.71,7.86,0,0,0,-0.7071067811865477,0.7071067811865474,0
15,6,0,0,0,0,2.9,11.18,44.73,0.3941,2,9.93,11.29,0,0,0,-0.7071067811865471,-0.7071067811865479,0
20,3,0,0,0,0,1.72,30.95,65.07,0.5401,22,8.21,5.2,0,0,0,-0.8660254037844386,0.5000000000000001,0
17,1,0,0,0,0,0.88,68.89,31.23,0.3232,19,1.5,28.6,0,0,0,-0.9659258262890683,-0.25881904510252063,0
22,6,0,1,1,1,4.23,7.0,48.42,0.4177,3,5.11,9.9,0,0,0,-0.5000000000000004,0.8660254037844384,0
15,3,0,0,0,0,1.73,98.38,70.35,0.6535,25,1.74,13.51,0,0,0,-0.7071067811865471,-0.7071067811865479,0
15,0,0,0,0,0,3.08,24.63,34.76,0.6438,17,2.56,10.95,0,0,1,-0.7071067811865471,-0.7071067811865479,0
12,0,0,0,0,0,3.24,15.38,70.23,0.603,19,3.25,36.99,0,0,0,1.2246467991473532e-16,-1.0,0
21,4,1,1,1,1,0.52,8.48,133.2,0.1511,5,10.15,629.07,0,1,0,-0.7071067811865477,0.7071067811865474,1
13,5,1,1,1,3,0.51,12.78,132.7,0.1581,3,20.25,617.68,1,1,0,-0.2588190451025208,-0.9659258262890683,1
8,0,0,0,0,0,2.79,109.1,56.44,0.6652,5,6.21,44.49,0,0,0,0.8660254037844387,-0.4999999999999998,0
9,0,0,0,0,0,0.9,19.56,47.86,0.6964,29,9.72,41.4,0,0,0,0.7071067811865476,-0.7071067811865475,0
8,1,0,0,0,0,3.1,56.61,45.97,0.3217,19,8.04,2.08,0,0,0,0.8660254037844387,-0.4999999999999998,0
9,4,0,1,0,0,2.6,56.87,63.11,0.5448,23,6.02,12.41,0,0,0,0.7071067811865476,-0.7071067811865475,0
6,3,1,1,1,2,0.4,7.41,143.51,0.1528,2,18.77,713.82,1,1,1,1.0,6.123233995736766e-17,1
10,3,0,0,0,0,3.84,15.68,47.83,0.6372,7,9.33,0.59,0,0,0,0.49999999999999994,-0.8660254037844387,0
19,5,0,0,0,0,1.84,91.41,75.59,0.5396,22,2.6,6.6,0,0,0,-0.9659258262890684,0.2588190451025203,0
7,2,1,0,0,0,4.17,37.55,48.84,0.3856,4,7.47,15.11,0,0,0,0.9659258262890683,-0.25881904510252063,0
11,4,0,0,0,1,4.01,30.58,74.57,0.6431,16,9.64,47.4,0,0,0,0.258819045102521,-0.9659258262890682,0
17,2,0,0,0,0,3.53,6.43,45.96,0.5681,10,4.2,23.95,0,0,0,-0.9659258262890683,-0.25881904510252063,0
20,1,0,0,0,2,1.5,24.9,77.06,0.6254,14,4.01,15.78,0,0,0,-0.8660254037844386,0.5000000000000001,0
1,2,1,1,1,1,0.96,14.52,122.48,0.2665,3,36.16,548.04,1,1,0,0.25881904510252074,0.9659258262890683,1
11,3,0,0,0,0,2.04,76.37,68.85,0.6712,8,2.13,17.41,0,0,0,0.258819045102521,-0.9659258262890682,0
2,2,0,0,0,0,0.98,98.91,70.96,0.3706,30,5.51,22.08,0,0,1,0.49999999999999994,0.8660254037844387,0
16,5,0,0,0,0,0.78,87.93,73.35,0.6453,8,9.59,22.74,1,0,1,-0.8660254037844385,-0.5000000000000004,0
10,4,0,0,0,2,4.89,30.62,36.53,0.5751,20,4.25,43.0,0,0,1,0.49999999999999994,-0.8660254037844387,0
19,3,0,0,0,1,0.52,91.16,57.29,0.5831,4,8.92,28.76,0,0,2,-0.9659258262890684,0.2588190451025203,0
13,1,0,0,0,0,2.49,59.16,70.07,0.6289,26,5.3,12.76,0,0,0,-0.2588190451025208,-0.9659258262890683,0
13,2,0,0,0,0,3.22,55.72,37.46,0.4196,4,9.75,10.27,0,0,0,-0.2588190451025208,-0.9659258262890683,0
12,1,0,0,0,0,3.64,30.02,66.59,0.3464,10,4.01,25.79,0,0,0,1.2246467991473532e-16,-1.0,0
23,5,0,0,0,0,4.62,95.38,43.09,0.6782,15,9.78,9.61,0,0,1,-0.25881904510252157,0.9659258262890681,0
9,2,0,0,1,0,3.73,97.73,34.41,0.6259,21,2.78,22.27,0,0,0,0.7071067811865476,-0.7071067811865475,0
22,6,0,0,0,2,1.46,77.65,73.9,0.5749,25,1.0,13.13,1,0,1,-0.5000000000000004,0.8660254037844384,0
18,5,1,0,0,2,0.19,10.95,70.5,0.2595,4,15.59,232.91,0,1,1,-1.0,-1.8369701987210297e-16,1
15,5,0,1,0,0,2.43,26.65,41.42,0.4207,30,8.21,33.67,1,0,1,-0.7071067811865471,-0.7071067811865479,0
